Population size: 520
0,4904.000000
100,3789.000000
200,3289.000000
300,2838.000000
400,2745.000000
500,2617.000000
600,2411.000000
700,2320.000000
800,2257.000000
900,2216.000000
1000,2040.000000
1100,1969.000000
1200,1779.000000
1300,1779.000000
1400,1664.000000
1500,1627.000000
1600,1583.000000
1700,1518.000000
1800,1406.000000
1900,1323.000000
2000,1254.000000
2100,1229.000000
2200,1229.000000
2300,1154.000000
2400,1154.000000
2500,1154.000000
2600,1154.000000
2700,1090.000000
2800,1088.000000
2900,1088.000000
3000,1088.000000
3100,1084.000000
3200,1084.000000
3300,1075.000000
3400,1075.000000
3500,1044.000000
3600,1044.000000
3700,1044.000000
3800,1024.000000
3900,1019.000000
4000,1018.000000
4100,1018.000000
4200,1017.000000
4300,1016.000000
4400,998.000000
4500,989.000000
4600,987.000000
4700,969.000000
4800,969.000000
4900,947.000000
5000,947.000000
5100,947.000000
5200,943.000000
5300,943.000000
5400,943.000000
5500,943.000000
5600,943.000000
5700,943.000000
5800,943.000000
5900,942.000000
6000,942.000000
6100,942.000000
6200,940.000000
6300,925.000000
6400,925.000000
6500,923.000000
6600,908.000000
6700,908.000000
6800,908.000000
6900,908.000000
7000,908.000000
7100,908.000000
7200,908.000000
7300,908.000000
7400,908.000000
7500,903.000000
7600,903.000000
7700,903.000000
7800,903.000000
7900,903.000000
8000,886.000000
8100,886.000000
8200,886.000000
8300,868.000000
8400,867.000000
8500,867.000000
8600,865.000000
8700,865.000000
8800,865.000000
8900,865.000000
9000,863.000000
9100,860.000000
9200,860.000000
9300,847.000000
9400,847.000000
9500,837.000000
9600,837.000000
9700,837.000000
9800,837.000000
9900,837.000000
10000,832.000000
10100,828.000000
10200,828.000000
10300,828.000000
10400,828.000000
10500,824.000000
10600,818.000000
10700,818.000000
10800,818.000000
10900,818.000000
11000,807.000000
11100,807.000000
11200,807.000000
11300,807.000000
11400,807.000000
11500,807.000000
11600,807.000000
11700,803.000000
11800,803.000000
11900,803.000000
12000,803.000000
12100,803.000000
12200,801.000000
12300,801.000000
12400,798.000000
12500,798.000000
12600,798.000000
12700,792.000000
12800,786.000000
12900,786.000000
13000,777.000000
13100,777.000000
13200,777.000000
13300,777.000000
13400,777.000000
13500,777.000000
13600,777.000000
13700,777.000000
13800,772.000000
13900,772.000000
14000,772.000000
14100,772.000000
14200,772.000000
14300,772.000000
14400,772.000000
14500,772.000000
14600,768.000000
14700,768.000000
14800,768.000000
14900,768.000000
15000,768.000000
15100,768.000000
15200,768.000000
15300,767.000000
15400,766.000000
15500,764.000000
15600,764.000000
15700,762.000000
15800,762.000000
15900,761.000000
16000,761.000000
16100,756.000000
16200,756.000000
16300,756.000000
16400,756.000000
16500,756.000000
16600,750.000000
16700,750.000000
16800,744.000000
16900,744.000000
17000,743.000000
17100,743.000000
17200,742.000000
17300,742.000000
17400,741.000000
17500,741.000000
17600,741.000000
17700,741.000000
17800,740.000000
17900,739.000000
18000,739.000000
18100,737.000000
18200,737.000000
18300,737.000000
18400,737.000000
18500,737.000000
18600,737.000000
18700,736.000000
18800,736.000000
18900,736.000000
19000,736.000000
19100,736.000000
19200,736.000000
19300,736.000000
19400,736.000000
19500,736.000000
19600,736.000000
19700,735.000000
19800,734.000000
19900,734.000000
20000,734.000000
20100,732.000000
20200,732.000000
20300,732.000000
20400,732.000000
20500,732.000000
20600,732.000000
20700,732.000000
20800,732.000000
20900,730.000000
21000,730.000000
21100,730.000000
21200,730.000000
21300,728.000000
21400,727.000000
21500,727.000000
21600,727.000000
21700,727.000000
21800,727.000000
21900,727.000000
22000,724.000000
22100,724.000000
22200,724.000000
22300,724.000000
22400,724.000000
22500,724.000000
22600,724.000000
22700,724.000000
22800,724.000000
22900,724.000000
23000,724.000000
23100,724.000000
23200,724.000000
23300,724.000000
23400,724.000000
23500,724.000000
23600,710.000000
23700,710.000000
23800,710.000000
23900,710.000000
24000,710.000000
24100,710.000000
24200,710.000000
24300,708.000000
24400,708.000000
24500,708.000000
24600,708.000000
24700,708.000000
24800,706.000000
24900,706.000000
25000,706.000000
25100,704.000000
25200,704.000000
25300,704.000000
25400,704.000000
25500,704.000000
25600,704.000000
25700,704.000000
25800,704.000000
25900,704.000000
26000,704.000000
26100,704.000000
26200,704.000000
26300,704.000000
26400,704.000000
26500,704.000000
26600,704.000000
26700,704.000000
26800,704.000000
26900,704.000000
27000,704.000000
27100,704.000000
27200,704.000000
27300,704.000000
27400,704.000000
27500,704.000000
27600,704.000000
27700,704.000000
27800,704.000000
27900,704.000000
28000,704.000000
28100,704.000000
28200,704.000000
28300,704.000000
28400,704.000000
28500,704.000000
28600,704.000000
28700,704.000000
28800,704.000000
28900,704.000000
29000,704.000000
29100,704.000000
29200,704.000000
29300,704.000000
29400,704.000000
29500,704.000000
29600,704.000000
29700,697.000000
29800,697.000000
29900,697.000000
30000,697.000000
30100,697.000000
30200,697.000000
30300,697.000000
30400,697.000000
30500,697.000000
30600,697.000000
30700,697.000000
30800,697.000000
30900,697.000000
31000,697.000000
31100,697.000000
31200,697.000000
31300,697.000000
31400,697.000000
31500,697.000000
31600,697.000000
31700,697.000000
31800,697.000000
31900,697.000000
32000,697.000000
32100,697.000000
32200,697.000000
32300,697.000000
32400,697.000000
32500,697.000000
32600,697.000000
32700,697.000000
32800,697.000000
32900,697.000000
33000,697.000000
33100,697.000000
33200,697.000000
33300,697.000000
33400,697.000000
33500,697.000000
33600,697.000000
33700,697.000000
33800,697.000000
33900,697.000000
34000,697.000000
34100,697.000000
34200,697.000000
34300,697.000000
34400,697.000000
34500,697.000000
34600,697.000000
34700,697.000000
34800,697.000000
34900,697.000000
35000,697.000000
35100,697.000000
35200,697.000000
35300,697.000000
35400,697.000000
35500,697.000000
35600,697.000000
35700,697.000000
35800,697.000000
35900,697.000000
36000,697.000000
36100,697.000000
36200,697.000000
36300,697.000000
36400,697.000000
36500,697.000000
36600,697.000000
36700,697.000000
36800,697.000000
36900,697.000000
37000,697.000000
37100,697.000000
37200,697.000000
37300,697.000000
37400,697.000000
37500,697.000000
37600,697.000000
37700,697.000000
